Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Tue Mar 28 2017,7:30p,Philadelphia 76ers,106,Brooklyn Nets,101,Box Score,,15471,
Tue Mar 28 2017,7:30p,Miami Heat,97,Detroit Pistons,96,Box Score,,17160,
Tue Mar 28 2017,8:00p,Golden State Warriors,113,Houston Rockets,106,Box Score,,18055,
Tue Mar 28 2017,10:00p,Denver Nuggets,113,Portland Trail Blazers,122,Box Score,,20003,
Tue Mar 28 2017,10:30p,Washington Wizards,119,Los Angeles Lakers,108,Box Score,,18997,
Wed Mar 29 2017,7:00p,Oklahoma City Thunder,114,Orlando Magic,106,Box Score,OT,18408,
Wed Mar 29 2017,7:00p,Atlanta Hawks,99,Philadelphia 76ers,92,Box Score,,15212,
Wed Mar 29 2017,7:30p,Milwaukee Bucks,103,Boston Celtics,100,Box Score,,18624,
Wed Mar 29 2017,7:30p,Miami Heat,105,New York Knicks,88,Box Score,,19812,
Wed Mar 29 2017,7:30p,Charlotte Hornets,110,Toronto Raptors,106,Box Score,,19800,
Wed Mar 29 2017,8:00p,Indiana Pacers,97,Memphis Grizzlies,110,Box Score,,16367,
Wed Mar 29 2017,8:00p,Dallas Mavericks,118,New Orleans Pelicans,121,Box Score,,16000,
Wed Mar 29 2017,9:30p,Golden State Warriors,110,San Antonio Spurs,98,Box Score,,18418,
Wed Mar 29 2017,10:30p,Washington Wizards,124,Los Angeles Clippers,133,Box Score,,19060,
Wed Mar 29 2017,10:30p,Utah Jazz,112,Sacramento Kings,82,Box Score,,17608,
Thu Mar 30 2017,7:30p,Brooklyn Nets,89,Detroit Pistons,90,Box Score,,15804,
Thu Mar 30 2017,8:00p,Cleveland Cavaliers,93,Chicago Bulls,99,Box Score,,22282,
Thu Mar 30 2017,8:00p,Los Angeles Lakers,104,Minnesota Timberwolves,119,Box Score,,18179,
Thu Mar 30 2017,10:00p,Los Angeles Clippers,124,Phoenix Suns,118,Box Score,,16736,
Thu Mar 30 2017,10:30p,Houston Rockets,107,Portland Trail Blazers,117,Box Score,,20049,
Fri Mar 31 2017,7:00p,Denver Nuggets,114,Charlotte Hornets,122,Box Score,,18353,
Fri Mar 31 2017,7:00p,Indiana Pacers,100,Toronto Raptors,111,Box Score,,19800,
Fri Mar 31 2017,7:30p,Orlando Magic,116,Boston Celtics,117,Box Score,,18624,
Fri Mar 31 2017,7:30p,Philadelphia 76ers,105,Cleveland Cavaliers,122,Box Score,,20562,
Fri Mar 31 2017,8:00p,Dallas Mavericks,90,Memphis Grizzlies,99,Box Score,,17317,
Fri Mar 31 2017,8:00p,New York Knicks,98,Miami Heat,94,Box Score,,19600,
Fri Mar 31 2017,8:00p,Detroit Pistons,105,Milwaukee Bucks,108,Box Score,OT,18717,
Fri Mar 31 2017,8:00p,Sacramento Kings,89,New Orleans Pelicans,117,Box Score,,17304,
Fri Mar 31 2017,8:00p,San Antonio Spurs,100,Oklahoma City Thunder,95,Box Score,,18203,
Fri Mar 31 2017,9:00p,Washington Wizards,88,Utah Jazz,95,Box Score,,19911,
Fri Mar 31 2017,10:30p,Houston Rockets,98,Golden State Warriors,107,Box Score,,19596,
Sat Apr 1 2017,3:30p,Los Angeles Lakers,104,Los Angeles Clippers,115,Box Score,,19060,
Sat Apr 1 2017,5:00p,Atlanta Hawks,104,Chicago Bulls,106,Box Score,,22019,
Sat Apr 1 2017,6:00p,Orlando Magic,111,Brooklyn Nets,121,Box Score,,15976,
Sat Apr 1 2017,8:00p,Sacramento Kings,123,Minnesota Timberwolves,117,Box Score,,18960,
Sat Apr 1 2017,10:00p,Phoenix Suns,117,Portland Trail Blazers,130,Box Score,,18915,
Sun Apr 2 2017,1:00p,Boston Celtics,110,New York Knicks,94,Box Score,,19812,
Sun Apr 2 2017,3:00p,Charlotte Hornets,113,Oklahoma City Thunder,101,Box Score,,18203,
Sun Apr 2 2017,3:30p,Memphis Grizzlies,103,Los Angeles Lakers,108,Box Score,,18997,
Sun Apr 2 2017,3:30p,Dallas Mavericks,109,Milwaukee Bucks,105,Box Score,,18717,
Sun Apr 2 2017,3:30p,Utah Jazz,103,San Antonio Spurs,109,Box Score,,18418,
Sun Apr 2 2017,6:00p,Atlanta Hawks,82,Brooklyn Nets,91,Box Score,,15040,
Sun Apr 2 2017,6:00p,Indiana Pacers,130,Cleveland Cavaliers,135,Box Score,2OT,20562,
Sun Apr 2 2017,6:00p,Denver Nuggets,116,Miami Heat,113,Box Score,,19600,
Sun Apr 2 2017,6:00p,Chicago Bulls,117,New Orleans Pelicans,110,Box Score,,18306,
Sun Apr 2 2017,6:00p,Philadelphia 76ers,105,Toronto Raptors,113,Box Score,,19800,
Sun Apr 2 2017,8:00p,Washington Wizards,115,Golden State Warriors,139,Box Score,,19596,
Sun Apr 2 2017,9:00p,Houston Rockets,123,Phoenix Suns,116,Box Score,,17378,
Mon Apr 3 2017,7:00p,Portland Trail Blazers,109,Minnesota Timberwolves,110,Box Score,,14677,
Tue Apr 4 2017,7:00p,Orlando Magic,102,Cleveland Cavaliers,122,Box Score,,20562,
Tue Apr 4 2017,7:00p,Toronto Raptors,90,Indiana Pacers,108,Box Score,,16524,
Tue Apr 4 2017,7:00p,Brooklyn Nets,141,Philadelphia 76ers,118,Box Score,,14580,
Tue Apr 4 2017,7:00p,Charlotte Hornets,111,Washington Wizards,118,Box Score,,18614,
Tue Apr 4 2017,8:00p,Denver Nuggets,134,New Orleans Pelicans,131,Box Score,,16050,
Tue Apr 4 2017,8:00p,Chicago Bulls,91,New York Knicks,100,Box Score,,19812,
Tue Apr 4 2017,8:00p,Milwaukee Bucks,79,Oklahoma City Thunder,110,Box Score,,18203,
Tue Apr 4 2017,8:30p,Memphis Grizzlies,89,San Antonio Spurs,95,Box Score,OT,18418,
Tue Apr 4 2017,9:00p,Portland Trail Blazers,87,Utah Jazz,106,Box Score,,19911,
Tue Apr 4 2017,10:30p,Minnesota Timberwolves,107,Golden State Warriors,121,Box Score,,19596,
Tue Apr 4 2017,10:30p,Dallas Mavericks,87,Sacramento Kings,98,Box Score,,17608,
Wed Apr 5 2017,7:00p,Miami Heat,112,Charlotte Hornets,99,Box Score,,17758,
Wed Apr 5 2017,7:30p,Toronto Raptors,105,Detroit Pistons,102,Box Score,,17578,
Wed Apr 5 2017,8:00p,Cleveland Cavaliers,114,Boston Celtics,91,Box Score,,18624,
Wed Apr 5 2017,8:00p,Denver Nuggets,104,Houston Rockets,110,Box Score,,18055,
Wed Apr 5 2017,8:00p,Oklahoma City Thunder,103,Memphis Grizzlies,100,Box Score,,17298,
Wed Apr 5 2017,8:30p,Los Angeles Lakers,102,San Antonio Spurs,95,Box Score,,18418,
Wed Apr 5 2017,10:00p,Golden State Warriors,120,Phoenix Suns,111,Box Score,,18055,
Wed Apr 5 2017,10:30p,Dallas Mavericks,101,Los Angeles Clippers,112,Box Score,,19060,
Thu Apr 6 2017,7:00p,Milwaukee Bucks,89,Indiana Pacers,104,Box Score,,17010,
Thu Apr 6 2017,7:00p,Brooklyn Nets,107,Orlando Magic,115,Box Score,,18095,
Thu Apr 6 2017,7:00p,Chicago Bulls,102,Philadelphia 76ers,90,Box Score,,15177,
Thu Apr 6 2017,7:30p,Washington Wizards,106,New York Knicks,103,Box Score,,19812,
Thu Apr 6 2017,8:00p,Boston Celtics,116,Atlanta Hawks,123,Box Score,,18688,
Thu Apr 6 2017,10:30p,Minnesota Timberwolves,98,Portland Trail Blazers,105,Box Score,,19393,
Fri Apr 7 2017,7:30p,Atlanta Hawks,114,Cleveland Cavaliers,100,Box Score,,20562,
Fri Apr 7 2017,7:30p,Miami Heat,94,Toronto Raptors,96,Box Score,,19800,
Fri Apr 7 2017,8:00p,Detroit Pistons,114,Houston Rockets,109,Box Score,,18055,
Fri Apr 7 2017,8:00p,New York Knicks,88,Memphis Grizzlies,101,Box Score,,17631,
Fri Apr 7 2017,8:30p,San Antonio Spurs,102,Dallas Mavericks,89,Box Score,,20133,
Fri Apr 7 2017,9:00p,New Orleans Pelicans,106,Denver Nuggets,122,Box Score,,16348,
Fri Apr 7 2017,9:00p,Minnesota Timberwolves,113,Utah Jazz,120,Box Score,,19911,
Fri Apr 7 2017,10:00p,Oklahoma City Thunder,99,Phoenix Suns,120,Box Score,,18055,
Fri Apr 7 2017,10:30p,Sacramento Kings,94,Los Angeles Lakers,98,Box Score,,18997,
Sat Apr 8 2017,5:00p,Chicago Bulls,106,Brooklyn Nets,107,Box Score,,17732,
Sat Apr 8 2017,6:00p,Boston Celtics,121,Charlotte Hornets,114,Box Score,,19407,
Sat Apr 8 2017,6:00p,Indiana Pacers,127,Orlando Magic,112,Box Score,,18846,
Sat Apr 8 2017,7:00p,Milwaukee Bucks,90,Philadelphia 76ers,82,Box Score,,16301,
Sat Apr 8 2017,7:00p,Miami Heat,106,Washington Wizards,103,Box Score,,20365,
Sat Apr 8 2017,8:30p,Los Angeles Clippers,98,San Antonio Spurs,87,Box Score,,18420,
Sat Apr 8 2017,10:00p,Utah Jazz,86,Portland Trail Blazers,101,Box Score,,19865,
Sat Apr 8 2017,10:30p,New Orleans Pelicans,101,Golden State Warriors,123,Box Score,,19596,
Sun Apr 9 2017,12:00p,Toronto Raptors,110,New York Knicks,97,Box Score,,19812,
Sun Apr 9 2017,3:30p,Cleveland Cavaliers,125,Atlanta Hawks,126,Box Score,OT,18835,
Sun Apr 9 2017,5:00p,Oklahoma City Thunder,106,Denver Nuggets,105,Box Score,,19718,
Sun Apr 9 2017,6:00p,Detroit Pistons,103,Memphis Grizzlies,90,Box Score,,16521,
Sun Apr 9 2017,6:00p,Dallas Mavericks,111,Phoenix Suns,124,Box Score,,18055,
Sun Apr 9 2017,6:00p,Houston Rockets,135,Sacramento Kings,128,Box Score,,17608,
Sun Apr 9 2017,9:30p,Minnesota Timberwolves,109,Los Angeles Lakers,110,Box Score,,18997,
Mon Apr 10 2017,7:00p,Indiana Pacers,120,Philadelphia 76ers,111,Box Score,,14622,
Mon Apr 10 2017,7:30p,Brooklyn Nets,105,Boston Celtics,114,Box Score,,18624,
Mon Apr 10 2017,7:30p,Cleveland Cavaliers,121,Miami Heat,124,Box Score,OT,19673,
Mon Apr 10 2017,8:00p,Orlando Magic,75,Chicago Bulls,122,Box Score,,21545,
Mon Apr 10 2017,8:00p,Washington Wizards,105,Detroit Pistons,101,Box Score,,21012,
Mon Apr 10 2017,8:00p,Charlotte Hornets,79,Milwaukee Bucks,89,Box Score,,18717,
Mon Apr 10 2017,10:00p,San Antonio Spurs,98,Portland Trail Blazers,99,Box Score,,19393,
Mon Apr 10 2017,10:30p,Utah Jazz,105,Golden State Warriors,99,Box Score,,19596,
Mon Apr 10 2017,10:30p,Houston Rockets,96,Los Angeles Clippers,125,Box Score,,19163,
Tue Apr 11 2017,7:30p,Charlotte Hornets,76,Atlanta Hawks,103,Box Score,,14205,
Tue Apr 11 2017,8:00p,Oklahoma City Thunder,100,Minnesota Timberwolves,98,Box Score,,19356,
Tue Apr 11 2017,8:30p,Denver Nuggets,109,Dallas Mavericks,91,Box Score,,20333,
Tue Apr 11 2017,10:30p,New Orleans Pelicans,96,Los Angeles Lakers,108,Box Score,,18997,
Tue Apr 11 2017,10:30p,Phoenix Suns,104,Sacramento Kings,129,Box Score,,17608,
Wed Apr 12 2017,8:00p,Milwaukee Bucks,94,Boston Celtics,112,Box Score,,18624,
Wed Apr 12 2017,8:00p,Brooklyn Nets,73,Chicago Bulls,112,Box Score,,21648,
Wed Apr 12 2017,8:00p,Toronto Raptors,98,Cleveland Cavaliers,83,Box Score,,20562,
Wed Apr 12 2017,8:00p,Minnesota Timberwolves,118,Houston Rockets,123,Box Score,,18055,
Wed Apr 12 2017,8:00p,Atlanta Hawks,86,Indiana Pacers,104,Box Score,,17923,
Wed Apr 12 2017,8:00p,Dallas Mavericks,100,Memphis Grizzlies,93,Box Score,,16274,
Wed Apr 12 2017,8:00p,Washington Wizards,102,Miami Heat,110,Box Score,,19963,
Wed Apr 12 2017,8:00p,Philadelphia 76ers,113,New York Knicks,114,Box Score,,19812,
Wed Apr 12 2017,8:00p,Denver Nuggets,111,Oklahoma City Thunder,105,Box Score,,18203,
Wed Apr 12 2017,8:00p,Detroit Pistons,109,Orlando Magic,113,Box Score,,19458,
Wed Apr 12 2017,9:00p,San Antonio Spurs,97,Utah Jazz,101,Box Score,,19911,
Wed Apr 12 2017,10:30p,Los Angeles Lakers,94,Golden State Warriors,109,Box Score,,19596,
Wed Apr 12 2017,10:30p,Sacramento Kings,95,Los Angeles Clippers,115,Box Score,,19060,
Wed Apr 12 2017,10:30p,New Orleans Pelicans,103,Portland Trail Blazers,100,Box Score,,19521,
